"rt","response","stim","video","question","box_colour_left","box_colour_right","correct_key","polarity","matching","modality","verbal","gesture","speaker","order","width","height","browser","vsync_rate","os","age","gender","handedness","date","blockNum","trialNum","error","vpNum"
"839","f","SpeechGestureMatch","../RequiredFiles/videos/JaDaumenrunter_f_no_sound.mp4","Ist der Ball in der grünen Box?","Blue","Green","F","negation","na","gesture","na","ThumbDown","female","gesture-speech","1422","800","edge-chromium","60.87","Windows 10","22","male","right","Sun Sep 29 2024 17:12:20 GMT+0200 (Mitteleuropäische Sommerzeit)","1","1","0","1727625640376"
"530","f","SpeechGestureMatch","../RequiredFiles/videos/JaDaumenrunter_f_no_sound.mp4","Ist der Ball in der blauen Box?","Green","Blue","F","negation","na","gesture","na","ThumbDown","female","gesture-speech","1422","800","edge-chromium","60.87","Windows 10","22","male","right","Sun Sep 29 2024 17:12:26 GMT+0200 (Mitteleuropäische Sommerzeit)","1","2","0","1727625640376"
"571","f","SpeechGestureMatch","../RequiredFiles/videos/NeinDaumenhoch_f.mp4","Ist der Ball in der grünen Box?","Blue","Green","J","affirmation","mismatch","gesture","no","ThumbUp","female","gesture-speech","1422","800","edge-chromium","60.87","Windows 10","22","male","right","Sun Sep 29 2024 17:12:32 GMT+0200 (Mitteleuropäische Sommerzeit)","1","3","1","1727625640376"
"610","j","SpeechGestureMatch","../RequiredFiles/videos/JaDaumenhoch_m.mp4","Ist der Ball in der grünen Box?","Green","Blue","F","affirmation","match","gesture","yes","ThumbUp","male","gesture-speech","1422","800","edge-chromium","60.87","Windows 10","22","male","right","Sun Sep 29 2024 17:12:38 GMT+0200 (Mitteleuropäische Sommerzeit)","1","4","1","1727625640376"
"595","j","SpeechGestureMatch","../RequiredFiles/videos/JaDaumenhoch_m_no_sound.mp4","Ist der Ball in der grünen Box?","Blue","Green","J","affirmation","na","gesture","na","ThumbUp","male","gesture-speech","1422","800","edge-chromium","60.87","Windows 10","22","male","right","Sun Sep 29 2024 17:12:44 GMT+0200 (Mitteleuropäische Sommerzeit)","1","5","0","1727625640376"
"661","f","SpeechGestureMatch","../RequiredFiles/videos/JaDaumenrunter_m_no_sound.mp4","Ist der Ball in der blauen Box?","Green","Blue","F","negation","na","gesture","na","ThumbDown","male","gesture-speech","1422","800","edge-chromium","60.87","Windows 10","22","male","right","Sun Sep 29 2024 17:12:50 GMT+0200 (Mitteleuropäische Sommerzeit)","1","6","0","1727625640376"
"789","f","SpeechGestureMatch","../RequiredFiles/videos/NeinDaumenhoch_m_no_sound.mp4","Ist der Ball in der grünen Box?","Green","Blue","F","affirmation","na","gesture","na","ThumbUp","male","gesture-speech","1422","800","edge-chromium","60.87","Windows 10","22","male","right","Sun Sep 29 2024 17:12:57 GMT+0200 (Mitteleuropäische Sommerzeit)","1","7","0","1727625640376"
"627","j","SpeechGestureMatch","../RequiredFiles/videos/JaDaumenhoch_m_no_sound.mp4","Ist der Ball in der grünen Box?","Green","Blue","F","affirmation","na","gesture","na","ThumbUp","male","gesture-speech","1422","800","edge-chromium","60.87","Windows 10","22","male","right","Sun Sep 29 2024 17:13:03 GMT+0200 (Mitteleuropäische Sommerzeit)","1","8","1","1727625640376"
"827","j","SpeechGestureMatch","../RequiredFiles/videos/JaDaumenrunter_f.mp4","Ist der Ball in der blauen Box?","Blue","Green","J","negation","mismatch","gesture","yes","ThumbDown","female","gesture-speech","1422","800","edge-chromium","60.87","Windows 10","22","male","right","Sun Sep 29 2024 17:13:09 GMT+0200 (Mitteleuropäische Sommerzeit)","1","9","0","1727625640376"
"707","f","SpeechGestureMatch","../RequiredFiles/videos/NeinDaumenrunter_m.mp4","Ist der Ball in der blauen Box?","Green","Blue","F","negation","match","gesture","no","ThumbDown","male","gesture-speech","1422","800","edge-chromium","60.87","Windows 10","22","male","right","Sun Sep 29 2024 17:13:16 GMT+0200 (Mitteleuropäische Sommerzeit)","1","10","0","1727625640376"
