"rt","response","stim","video","question","box_colour_left","box_colour_right","correct_key","polarity","matching","modality","verbal","gesture","speaker","order","width","height","browser","vsync_rate","os","age","gender","handedness","date","blockNum","trialNum","error","vpNum"
"1166","f","SpeechGestureMatch","../RequiredFiles/videos/JaKopfNein_f.mp4","Ist der Ball in der grünen Box?","Blue","Green","F","negation","mismatch","gesture","yes","HeadShake","female","gesture-speech","1920","1080","chrome","59.76","Mac OS","26","male","right","Thu Oct 10 2024 13:49:01 GMT+0200 (Central European Summer Time)","1","1","0","1728562894128"
"1176","j","SpeechGestureMatch","../RequiredFiles/videos/NeinKopfNein_m.mp4","Ist der Ball in der grünen Box?","Green","Blue","J","negation","match","gesture","no","HeadShake","male","gesture-speech","1920","1080","chrome","59.76","Mac OS","26","male","right","Thu Oct 10 2024 13:49:08 GMT+0200 (Central European Summer Time)","1","2","0","1728562894128"
"1838","j","SpeechGestureMatch","../RequiredFiles/videos/JaKopfNein_f.mp4","Ist der Ball in der blauen Box?","Green","Blue","F","negation","mismatch","gesture","yes","HeadShake","female","gesture-speech","1920","1080","chrome","59.76","Mac OS","26","male","right","Thu Oct 10 2024 13:49:15 GMT+0200 (Central European Summer Time)","1","3","1","1728562894128"
"1545","f","SpeechGestureMatch","../RequiredFiles/videos/JaKopfJa_m.mp4","Ist der Ball in der grünen Box?","Blue","Green","J","affirmation","match","gesture","yes","HeadNod","male","gesture-speech","1920","1080","chrome","59.76","Mac OS","26","male","right","Thu Oct 10 2024 13:49:22 GMT+0200 (Central European Summer Time)","1","4","1","1728562894128"
"1797","j","SpeechGestureMatch","../RequiredFiles/videos/JaKopfNein_f.mp4","Ist der Ball in der blauen Box?","Green","Blue","F","negation","mismatch","gesture","yes","HeadShake","female","gesture-speech","1920","1080","chrome","59.76","Mac OS","26","male","right","Thu Oct 10 2024 13:49:29 GMT+0200 (Central European Summer Time)","1","5","1","1728562894128"
"1031","j","SpeechGestureMatch","../RequiredFiles/videos/NeinKopfJa_f.mp4","Ist der Ball in der grünen Box?","Blue","Green","J","affirmation","mismatch","gesture","no","HeadNod","female","gesture-speech","1920","1080","chrome","59.76","Mac OS","26","male","right","Thu Oct 10 2024 13:49:36 GMT+0200 (Central European Summer Time)","1","6","0","1728562894128"
"2406","j","SpeechGestureMatch","../RequiredFiles/videos/NeinKopfJa_f.mp4","Ist der Ball in der blauen Box?","Green","Blue","J","affirmation","mismatch","gesture","no","HeadNod","female","gesture-speech","1920","1080","chrome","59.76","Mac OS","26","male","right","Thu Oct 10 2024 13:49:44 GMT+0200 (Central European Summer Time)","1","7","0","1728562894128"
"1562","j","SpeechGestureMatch","../RequiredFiles/videos/JaKopfNein_m.mp4","Ist der Ball in der grünen Box?","Green","Blue","J","negation","mismatch","gesture","yes","HeadShake","male","gesture-speech","1920","1080","chrome","59.76","Mac OS","26","male","right","Thu Oct 10 2024 13:49:51 GMT+0200 (Central European Summer Time)","1","8","0","1728562894128"
"1211","j","SpeechGestureMatch","../RequiredFiles/videos/NeinKopfNein_m.mp4","Ist der Ball in der grünen Box?","Green","Blue","J","negation","match","gesture","no","HeadShake","male","gesture-speech","1920","1080","chrome","59.76","Mac OS","26","male","right","Thu Oct 10 2024 13:49:58 GMT+0200 (Central European Summer Time)","1","9","0","1728562894128"
"805","j","SpeechGestureMatch","../RequiredFiles/videos/JaKopfJa_f.mp4","Ist der Ball in der blauen Box?","Blue","Green","F","affirmation","match","gesture","yes","HeadNod","female","gesture-speech","1920","1080","chrome","59.76","Mac OS","26","male","right","Thu Oct 10 2024 13:50:04 GMT+0200 (Central European Summer Time)","1","10","1","1728562894128"
"1237","j","SpeechGestureMatch","../RequiredFiles/videos/NeinKopfNein_m.mp4","Ist der Ball in der blauen Box?","Green","Blue","F","negation","match","gesture","no","HeadShake","male","gesture-speech","1920","1080","chrome","59.76","Mac OS","26","male","right","Thu Oct 10 2024 13:50:11 GMT+0200 (Central European Summer Time)","1","11","1","1728562894128"
"1261","f","SpeechGestureMatch","../RequiredFiles/videos/NeinKopfJa_f.mp4","Ist der Ball in der grünen Box?","Green","Blue","F","affirmation","mismatch","gesture","no","HeadNod","female","gesture-speech","1920","1080","chrome","59.76","Mac OS","26","male","right","Thu Oct 10 2024 13:50:18 GMT+0200 (Central European Summer Time)","1","12","0","1728562894128"
