"rt","response","stim","video","question","box_colour_left","box_colour_right","correct_key","polarity","matching","modality","verbal","gesture","speaker","order","width","height","browser","vsync_rate","os","age","gender","handedness","date","blockNum","trialNum","error","vpNum"
"777","f","SpeechGestureMatch","../RequiredFiles/videos/JaDaumenhoch_f.mp4","Ist der Ball in der blauen Box?","Blue","Green","F","affirmation","match","speech","yes","ThumbUp","female","speech-gesture","1536","864","chrome","60.77","Windows 10","21","female","right","Tue Oct 22 2024 20:51:01 GMT+0200 (Mitteleuropäische Sommerzeit)","1","1","0","1729625897705"
"751","j","SpeechGestureMatch","../RequiredFiles/videos/NeinDaumenrunter_m.mp4","Ist der Ball in der grünen Box?","Green","Blue","J","negation","match","speech","no","ThumbDown","male","speech-gesture","1536","864","chrome","60.77","Windows 10","21","female","right","Tue Oct 22 2024 20:51:07 GMT+0200 (Mitteleuropäische Sommerzeit)","1","2","0","1729625897705"
"780","j","SpeechGestureMatch","../RequiredFiles/videos/JaDaumenrunter_f.mp4","Ist der Ball in der grünen Box?","Blue","Green","J","affirmation","mismatch","speech","yes","ThumbDown","female","speech-gesture","1536","864","chrome","60.77","Windows 10","21","female","right","Tue Oct 22 2024 20:51:14 GMT+0200 (Mitteleuropäische Sommerzeit)","1","3","0","1729625897705"
"793","f","SpeechGestureMatch","../RequiredFiles/videos/JaDaumenhoch_f.mp4","Ist der Ball in der grünen Box?","Green","Blue","F","affirmation","match","speech","yes","ThumbUp","female","speech-gesture","1536","864","chrome","60.77","Windows 10","21","female","right","Tue Oct 22 2024 20:51:20 GMT+0200 (Mitteleuropäische Sommerzeit)","1","4","0","1729625897705"
"723","f","SpeechGestureMatch","../RequiredFiles/videos/JaDaumenhoch_m.mp4","Ist der Ball in der grünen Box?","Green","Blue","F","affirmation","match","speech","yes","ThumbUp","male","speech-gesture","1536","864","chrome","60.77","Windows 10","21","female","right","Tue Oct 22 2024 20:51:26 GMT+0200 (Mitteleuropäische Sommerzeit)","1","5","0","1729625897705"
"831","j","SpeechGestureMatch","../RequiredFiles/videos/JaDaumenrunter_f.mp4","Ist der Ball in der blauen Box?","Green","Blue","J","affirmation","mismatch","speech","yes","ThumbDown","female","speech-gesture","1536","864","chrome","60.77","Windows 10","21","female","right","Tue Oct 22 2024 20:51:33 GMT+0200 (Mitteleuropäische Sommerzeit)","1","6","0","1729625897705"
"680","f","SpeechGestureMatch","../RequiredFiles/videos/JaDaumenhoch_m.mp4","Ist der Ball in der blauen Box?","Blue","Green","F","affirmation","match","speech","yes","ThumbUp","male","speech-gesture","1536","864","chrome","60.77","Windows 10","21","female","right","Tue Oct 22 2024 20:51:39 GMT+0200 (Mitteleuropäische Sommerzeit)","1","7","0","1729625897705"
"829","f","SpeechGestureMatch","../RequiredFiles/videos/JaDaumenhoch_f_no_gesture.mp4","Ist der Ball in der blauen Box?","Blue","Green","F","affirmation","na","speech","yes","na","female","speech-gesture","1536","864","chrome","60.77","Windows 10","21","female","right","Tue Oct 22 2024 20:51:45 GMT+0200 (Mitteleuropäische Sommerzeit)","1","8","0","1729625897705"
"661","j","SpeechGestureMatch","../RequiredFiles/videos/JaDaumenrunter_m.mp4","Ist der Ball in der blauen Box?","Green","Blue","J","affirmation","mismatch","speech","yes","ThumbDown","male","speech-gesture","1536","864","chrome","60.77","Windows 10","21","female","right","Tue Oct 22 2024 20:51:52 GMT+0200 (Mitteleuropäische Sommerzeit)","1","9","0","1729625897705"
"665","j","SpeechGestureMatch","../RequiredFiles/videos/NeinDaumenhoch_m_no_gesture.mp4","Ist der Ball in der grünen Box?","Green","Blue","J","negation","na","speech","no","na","male","speech-gesture","1536","864","chrome","60.77","Windows 10","21","female","right","Tue Oct 22 2024 20:51:58 GMT+0200 (Mitteleuropäische Sommerzeit)","1","10","0","1729625897705"
"727","j","SpeechGestureMatch","../RequiredFiles/videos/NeinDaumenrunter_m_no_gesture.mp4","Ist der Ball in der blauen Box?","Blue","Green","J","negation","na","speech","no","na","male","speech-gesture","1536","864","chrome","60.77","Windows 10","21","female","right","Tue Oct 22 2024 20:52:04 GMT+0200 (Mitteleuropäische Sommerzeit)","1","11","0","1729625897705"
"850","f","SpeechGestureMatch","../RequiredFiles/videos/NeinDaumenhoch_m.mp4","Ist der Ball in der blauen Box?","Green","Blue","F","negation","mismatch","speech","no","ThumbUp","male","speech-gesture","1536","864","chrome","60.77","Windows 10","21","female","right","Tue Oct 22 2024 20:52:10 GMT+0200 (Mitteleuropäische Sommerzeit)","1","12","0","1729625897705"
"801","f","SpeechGestureMatch","../RequiredFiles/videos/NeinDaumenrunter_f.mp4","Ist der Ball in der grünen Box?","Blue","Green","F","negation","match","speech","no","ThumbDown","female","speech-gesture","1536","864","chrome","60.77","Windows 10","21","female","right","Tue Oct 22 2024 20:52:17 GMT+0200 (Mitteleuropäische Sommerzeit)","1","13","0","1729625897705"
"779","j","SpeechGestureMatch","../RequiredFiles/videos/JaDaumenrunter_f_no_gesture.mp4","Ist der Ball in der blauen Box?","Green","Blue","J","affirmation","na","speech","yes","na","female","speech-gesture","1536","864","chrome","60.77","Windows 10","21","female","right","Tue Oct 22 2024 20:52:23 GMT+0200 (Mitteleuropäische Sommerzeit)","1","14","0","1729625897705"
"1042","j","SpeechGestureMatch","../RequiredFiles/videos/NeinDaumenrunter_f.mp4","Ist der Ball in der blauen Box?","Blue","Green","J","negation","match","speech","no","ThumbDown","female","speech-gesture","1536","864","chrome","60.77","Windows 10","21","female","right","Tue Oct 22 2024 20:52:30 GMT+0200 (Mitteleuropäische Sommerzeit)","1","15","0","1729625897705"
"1016","j","SpeechGestureMatch","../RequiredFiles/videos/NeinDaumenhoch_m.mp4","Ist der Ball in der blauen Box?","Blue","Green","J","negation","mismatch","speech","no","ThumbUp","male","speech-gesture","1536","864","chrome","60.77","Windows 10","21","female","right","Tue Oct 22 2024 20:52:36 GMT+0200 (Mitteleuropäische Sommerzeit)","1","16","0","1729625897705"
"889","f","SpeechGestureMatch","../RequiredFiles/videos/JaDaumenrunter_f.mp4","Ist der Ball in der grünen Box?","Green","Blue","F","affirmation","mismatch","speech","yes","ThumbDown","female","speech-gesture","1536","864","chrome","60.77","Windows 10","21","female","right","Tue Oct 22 2024 20:52:43 GMT+0200 (Mitteleuropäische Sommerzeit)","1","17","0","1729625897705"
"750","f","SpeechGestureMatch","../RequiredFiles/videos/JaDaumenhoch_m_no_gesture.mp4","Ist der Ball in der blauen Box?","Blue","Green","F","affirmation","na","speech","yes","na","male","speech-gesture","1536","864","chrome","60.77","Windows 10","21","female","right","Tue Oct 22 2024 20:52:49 GMT+0200 (Mitteleuropäische Sommerzeit)","1","18","0","1729625897705"
"787","f","SpeechGestureMatch","../RequiredFiles/videos/NeinDaumenrunter_f_no_gesture.mp4","Ist der Ball in der blauen Box?","Green","Blue","F","negation","na","speech","no","na","female","speech-gesture","1536","864","chrome","60.77","Windows 10","21","female","right","Tue Oct 22 2024 20:52:55 GMT+0200 (Mitteleuropäische Sommerzeit)","1","19","0","1729625897705"
"775","j","SpeechGestureMatch","../RequiredFiles/videos/JaDaumenhoch_f.mp4","Ist der Ball in der blauen Box?","Green","Blue","J","affirmation","match","speech","yes","ThumbUp","female","speech-gesture","1536","864","chrome","60.77","Windows 10","21","female","right","Tue Oct 22 2024 20:53:02 GMT+0200 (Mitteleuropäische Sommerzeit)","1","20","0","1729625897705"
"874","j","SpeechGestureMatch","../RequiredFiles/videos/NeinDaumenhoch_f_no_gesture.mp4","Ist der Ball in der blauen Box?","Blue","Green","J","negation","na","speech","no","na","female","speech-gesture","1536","864","chrome","60.77","Windows 10","21","female","right","Tue Oct 22 2024 20:53:08 GMT+0200 (Mitteleuropäische Sommerzeit)","1","21","0","1729625897705"
"850","j","SpeechGestureMatch","../RequiredFiles/videos/NeinDaumenhoch_f.mp4","Ist der Ball in der blauen Box?","Blue","Green","J","negation","mismatch","speech","no","ThumbUp","female","speech-gesture","1536","864","chrome","60.77","Windows 10","21","female","right","Tue Oct 22 2024 20:53:14 GMT+0200 (Mitteleuropäische Sommerzeit)","1","22","0","1729625897705"
"779","j","SpeechGestureMatch","../RequiredFiles/videos/NeinDaumenrunter_f.mp4","Ist der Ball in der grünen Box?","Green","Blue","J","negation","match","speech","no","ThumbDown","female","speech-gesture","1536","864","chrome","60.77","Windows 10","21","female","right","Tue Oct 22 2024 20:53:21 GMT+0200 (Mitteleuropäische Sommerzeit)","1","23","0","1729625897705"
