"rt","response","stim","video","question","box_colour_left","box_colour_right","correct_key","polarity","matching","modality","verbal","gesture","speaker","order","width","height","browser","vsync_rate","os","age","gender","handedness","date","blockNum","trialNum","error","vpNum"
"771","j","SpeechGestureMatch","../RequiredFiles/videos/JaKopfJa_f.mp4","Ist der Ball in der grünen Box?","Blue","Green","J","affirmation","match","speech","yes","HeadNod","female","speech-gesture","1920","1080","opera","60.28","Windows 10","19","male","right","Wed Oct 23 2024 21:56:56 GMT+0200 (Mitteleuropäische Sommerzeit)","1","1","0","1729716476016"
"780","f","SpeechGestureMatch","../RequiredFiles/videos/NeinKopfJa_f.mp4","Ist der Ball in der blauen Box?","Green","Blue","F","negation","mismatch","speech","no","HeadNod","female","speech-gesture","1920","1080","opera","60.28","Windows 10","19","male","right","Wed Oct 23 2024 21:57:03 GMT+0200 (Mitteleuropäische Sommerzeit)","1","2","0","1729716476016"
"684","f","SpeechGestureMatch","../RequiredFiles/videos/JaKopfJa_m.mp4","Ist der Ball in der blauen Box?","Blue","Green","F","affirmation","match","speech","yes","HeadNod","male","speech-gesture","1920","1080","opera","60.28","Windows 10","19","male","right","Wed Oct 23 2024 21:57:09 GMT+0200 (Mitteleuropäische Sommerzeit)","1","3","0","1729716476016"
"797","j","SpeechGestureMatch","../RequiredFiles/videos/JaKopfNein_m_no_gesture.mp4","Ist der Ball in der grünen Box?","Blue","Green","J","affirmation","na","speech","yes","na","male","speech-gesture","1920","1080","opera","60.28","Windows 10","19","male","right","Wed Oct 23 2024 21:57:15 GMT+0200 (Mitteleuropäische Sommerzeit)","1","4","0","1729716476016"
"754","j","SpeechGestureMatch","../RequiredFiles/videos/NeinKopfNein_f_no_gesture.mp4","Ist der Ball in der grünen Box?","Green","Blue","J","negation","na","speech","no","na","female","speech-gesture","1920","1080","opera","60.28","Windows 10","19","male","right","Wed Oct 23 2024 21:57:22 GMT+0200 (Mitteleuropäische Sommerzeit)","1","5","0","1729716476016"
"721","j","SpeechGestureMatch","../RequiredFiles/videos/NeinKopfJa_f.mp4","Ist der Ball in der blauen Box?","Blue","Green","J","negation","mismatch","speech","no","HeadNod","female","speech-gesture","1920","1080","opera","60.28","Windows 10","19","male","right","Wed Oct 23 2024 21:57:28 GMT+0200 (Mitteleuropäische Sommerzeit)","1","6","0","1729716476016"
"796","f","SpeechGestureMatch","../RequiredFiles/videos/JaKopfJa_m_no_gesture.mp4","Ist der Ball in der blauen Box?","Blue","Green","F","affirmation","na","speech","yes","na","male","speech-gesture","1920","1080","opera","60.28","Windows 10","19","male","right","Wed Oct 23 2024 21:57:34 GMT+0200 (Mitteleuropäische Sommerzeit)","1","7","0","1729716476016"
"902","f","SpeechGestureMatch","../RequiredFiles/videos/NeinKopfJa_m.mp4","Ist der Ball in der grünen Box?","Blue","Green","F","negation","mismatch","speech","no","HeadNod","male","speech-gesture","1920","1080","opera","60.28","Windows 10","19","male","right","Wed Oct 23 2024 21:57:41 GMT+0200 (Mitteleuropäische Sommerzeit)","1","8","0","1729716476016"
"1445","f","SpeechGestureMatch","../RequiredFiles/videos/JaKopfNein_m.mp4","Ist der Ball in der grünen Box?","Green","Blue","F","affirmation","mismatch","speech","yes","HeadShake","male","speech-gesture","1920","1080","opera","60.28","Windows 10","19","male","right","Wed Oct 23 2024 21:57:48 GMT+0200 (Mitteleuropäische Sommerzeit)","1","9","0","1729716476016"
"1273","f","SpeechGestureMatch","../RequiredFiles/videos/NeinKopfJa_f.mp4","Ist der Ball in der blauen Box?","Green","Blue","F","negation","mismatch","speech","no","HeadNod","female","speech-gesture","1920","1080","opera","60.28","Windows 10","19","male","right","Wed Oct 23 2024 21:57:54 GMT+0200 (Mitteleuropäische Sommerzeit)","1","10","0","1729716476016"
"646","f","SpeechGestureMatch","../RequiredFiles/videos/JaKopfJa_f.mp4","Ist der Ball in der grünen Box?","Green","Blue","F","affirmation","match","speech","yes","HeadNod","female","speech-gesture","1920","1080","opera","60.28","Windows 10","19","male","right","Wed Oct 23 2024 21:58:01 GMT+0200 (Mitteleuropäische Sommerzeit)","1","11","0","1729716476016"
"772","f","SpeechGestureMatch","../RequiredFiles/videos/NeinKopfJa_m_no_gesture.mp4","Ist der Ball in der blauen Box?","Green","Blue","F","negation","na","speech","no","na","male","speech-gesture","1920","1080","opera","60.28","Windows 10","19","male","right","Wed Oct 23 2024 21:58:07 GMT+0200 (Mitteleuropäische Sommerzeit)","1","12","0","1729716476016"
"743","f","SpeechGestureMatch","../RequiredFiles/videos/JaKopfNein_f.mp4","Ist der Ball in der grünen Box?","Green","Blue","F","affirmation","mismatch","speech","yes","HeadShake","female","speech-gesture","1920","1080","opera","60.28","Windows 10","19","male","right","Wed Oct 23 2024 21:58:13 GMT+0200 (Mitteleuropäische Sommerzeit)","1","13","0","1729716476016"
"1119","f","SpeechGestureMatch","../RequiredFiles/videos/JaKopfNein_f.mp4","Ist der Ball in der blauen Box?","Blue","Green","F","affirmation","mismatch","speech","yes","HeadShake","female","speech-gesture","1920","1080","opera","60.28","Windows 10","19","male","right","Wed Oct 23 2024 21:58:20 GMT+0200 (Mitteleuropäische Sommerzeit)","1","14","0","1729716476016"
"873","j","SpeechGestureMatch","../RequiredFiles/videos/JaKopfJa_m.mp4","Ist der Ball in der blauen Box?","Green","Blue","J","affirmation","match","speech","yes","HeadNod","male","speech-gesture","1920","1080","opera","60.28","Windows 10","19","male","right","Wed Oct 23 2024 21:58:26 GMT+0200 (Mitteleuropäische Sommerzeit)","1","15","0","1729716476016"
"702","j","SpeechGestureMatch","../RequiredFiles/videos/JaKopfJa_m.mp4","Ist der Ball in der grünen Box?","Blue","Green","J","affirmation","match","speech","yes","HeadNod","male","speech-gesture","1920","1080","opera","60.28","Windows 10","19","male","right","Wed Oct 23 2024 21:58:32 GMT+0200 (Mitteleuropäische Sommerzeit)","1","16","0","1729716476016"
"736","f","SpeechGestureMatch","../RequiredFiles/videos/NeinKopfNein_f.mp4","Ist der Ball in der blauen Box?","Green","Blue","F","negation","match","speech","no","HeadShake","female","speech-gesture","1920","1080","opera","60.28","Windows 10","19","male","right","Wed Oct 23 2024 21:58:39 GMT+0200 (Mitteleuropäische Sommerzeit)","1","17","0","1729716476016"
