"rt","response","stim","video","question","box_colour_left","box_colour_right","correct_key","polarity","matching","modality","verbal","gesture","speaker","order","width","height","browser","vsync_rate","os","age","gender","handedness","date","blockNum","trialNum","error","vpNum"
"957","f","SpeechGestureMatch","../RequiredFiles/videos/NeinDaumenhoch_f_no_sound.mp4","Ist der Ball in der grünen Box?","Green","Blue","F","affirmation","na","gesture","na","ThumbUp","female","gesture-speech","1422","889","chrome","60.33","Mac OS","28","female","right","Tue Oct 22 2024 21:57:40 GMT+0200 (Central European Summer Time)","1","1","0","1729629877408"
"1697","f","SpeechGestureMatch","../RequiredFiles/videos/NeinDaumenrunter_m.mp4","Ist der Ball in der grünen Box?","Blue","Green","F","negation","match","gesture","no","ThumbDown","male","gesture-speech","1422","889","chrome","60.33","Mac OS","28","female","right","Tue Oct 22 2024 21:57:48 GMT+0200 (Central European Summer Time)","1","2","0","1729629877408"
"1073","f","SpeechGestureMatch","../RequiredFiles/videos/NeinDaumenhoch_m.mp4","Ist der Ball in der blauen Box?","Blue","Green","F","affirmation","mismatch","gesture","no","ThumbUp","male","gesture-speech","1422","889","chrome","60.33","Mac OS","28","female","right","Tue Oct 22 2024 21:57:54 GMT+0200 (Central European Summer Time)","1","3","0","1729629877408"
"1283","f","SpeechGestureMatch","../RequiredFiles/videos/NeinDaumenrunter_f.mp4","Ist der Ball in der grünen Box?","Blue","Green","F","negation","match","gesture","no","ThumbDown","female","gesture-speech","1422","889","chrome","60.33","Mac OS","28","female","right","Tue Oct 22 2024 21:58:01 GMT+0200 (Central European Summer Time)","1","4","0","1729629877408"
"1223","j","SpeechGestureMatch","../RequiredFiles/videos/JaDaumenhoch_m.mp4","Ist der Ball in der grünen Box?","Blue","Green","J","affirmation","match","gesture","yes","ThumbUp","male","gesture-speech","1422","889","chrome","60.33","Mac OS","28","female","right","Tue Oct 22 2024 21:58:08 GMT+0200 (Central European Summer Time)","1","5","0","1729629877408"
"1293","f","SpeechGestureMatch","../RequiredFiles/videos/JaDaumenrunter_m.mp4","Ist der Ball in der blauen Box?","Green","Blue","F","negation","mismatch","gesture","yes","ThumbDown","male","gesture-speech","1422","889","chrome","60.33","Mac OS","28","female","right","Tue Oct 22 2024 21:58:14 GMT+0200 (Central European Summer Time)","1","6","0","1729629877408"
"795","j","SpeechGestureMatch","../RequiredFiles/videos/NeinDaumenhoch_m_no_sound.mp4","Ist der Ball in der blauen Box?","Green","Blue","J","affirmation","na","gesture","na","ThumbUp","male","gesture-speech","1422","889","chrome","60.33","Mac OS","28","female","right","Tue Oct 22 2024 21:58:21 GMT+0200 (Central European Summer Time)","1","7","0","1729629877408"
"1382","j","SpeechGestureMatch","../RequiredFiles/videos/NeinDaumenhoch_m.mp4","Ist der Ball in der blauen Box?","Green","Blue","J","affirmation","mismatch","gesture","no","ThumbUp","male","gesture-speech","1422","889","chrome","60.33","Mac OS","28","female","right","Tue Oct 22 2024 21:58:28 GMT+0200 (Central European Summer Time)","1","8","0","1729629877408"
"1250","f","SpeechGestureMatch","../RequiredFiles/videos/JaDaumenhoch_m.mp4","Ist der Ball in der grünen Box?","Green","Blue","F","affirmation","match","gesture","yes","ThumbUp","male","gesture-speech","1422","889","chrome","60.33","Mac OS","28","female","right","Tue Oct 22 2024 21:58:34 GMT+0200 (Central European Summer Time)","1","9","0","1729629877408"
"1379","f","SpeechGestureMatch","../RequiredFiles/videos/NeinDaumenhoch_f.mp4","Ist der Ball in der blauen Box?","Blue","Green","F","affirmation","mismatch","gesture","no","ThumbUp","female","gesture-speech","1422","889","chrome","60.33","Mac OS","28","female","right","Tue Oct 22 2024 21:58:41 GMT+0200 (Central European Summer Time)","1","10","0","1729629877408"
"1226","f","SpeechGestureMatch","../RequiredFiles/videos/JaDaumenhoch_f.mp4","Ist der Ball in der blauen Box?","Blue","Green","F","affirmation","match","gesture","yes","ThumbUp","female","gesture-speech","1422","889","chrome","60.33","Mac OS","28","female","right","Tue Oct 22 2024 21:58:48 GMT+0200 (Central European Summer Time)","1","11","0","1729629877408"
"950","f","SpeechGestureMatch","../RequiredFiles/videos/JaDaumenrunter_f_no_sound.mp4","Ist der Ball in der blauen Box?","Green","Blue","F","negation","na","gesture","na","ThumbDown","female","gesture-speech","1422","889","chrome","60.33","Mac OS","28","female","right","Tue Oct 22 2024 21:58:55 GMT+0200 (Central European Summer Time)","1","12","0","1729629877408"
"6997","f","SpeechGestureMatch","../RequiredFiles/videos/JaDaumenrunter_f.mp4","Ist der Ball in der blauen Box?","Green","Blue","F","negation","mismatch","gesture","yes","ThumbDown","female","gesture-speech","1422","889","chrome","60.33","Mac OS","28","female","right","Tue Oct 22 2024 21:59:07 GMT+0200 (Central European Summer Time)","1","13","0","1729629877408"
"1617","f","SpeechGestureMatch","../RequiredFiles/videos/JaDaumenrunter_m.mp4","Ist der Ball in der grünen Box?","Blue","Green","F","negation","mismatch","gesture","yes","ThumbDown","male","gesture-speech","1422","889","chrome","60.33","Mac OS","28","female","right","Tue Oct 22 2024 21:59:14 GMT+0200 (Central European Summer Time)","1","14","0","1729629877408"
"1097","j","SpeechGestureMatch","../RequiredFiles/videos/NeinDaumenrunter_m.mp4","Ist der Ball in der blauen Box?","Blue","Green","J","negation","match","gesture","no","ThumbDown","male","gesture-speech","1422","889","chrome","60.33","Mac OS","28","female","right","Tue Oct 22 2024 21:59:21 GMT+0200 (Central European Summer Time)","1","15","0","1729629877408"
"789","f","SpeechGestureMatch","../RequiredFiles/videos/JaDaumenhoch_f_no_sound.mp4","Ist der Ball in der grünen Box?","Green","Blue","F","affirmation","na","gesture","na","ThumbUp","female","gesture-speech","1422","889","chrome","60.33","Mac OS","28","female","right","Tue Oct 22 2024 21:59:27 GMT+0200 (Central European Summer Time)","1","16","0","1729629877408"
"1664","f","SpeechGestureMatch","../RequiredFiles/videos/NeinDaumenhoch_f.mp4","Ist der Ball in der grünen Box?","Green","Blue","F","affirmation","mismatch","gesture","no","ThumbUp","female","gesture-speech","1422","889","chrome","60.33","Mac OS","28","female","right","Tue Oct 22 2024 21:59:34 GMT+0200 (Central European Summer Time)","1","17","0","1729629877408"
"1306","f","SpeechGestureMatch","../RequiredFiles/videos/NeinDaumenrunter_f.mp4","Ist der Ball in der blauen Box?","Green","Blue","F","negation","match","gesture","no","ThumbDown","female","gesture-speech","1422","889","chrome","60.33","Mac OS","28","female","right","Tue Oct 22 2024 21:59:41 GMT+0200 (Central European Summer Time)","1","18","0","1729629877408"
"1146","j","SpeechGestureMatch","../RequiredFiles/videos/NeinDaumenrunter_m_no_sound.mp4","Ist der Ball in der blauen Box?","Blue","Green","J","negation","na","gesture","na","ThumbDown","male","gesture-speech","1422","889","chrome","60.33","Mac OS","28","female","right","Tue Oct 22 2024 21:59:48 GMT+0200 (Central European Summer Time)","1","19","0","1729629877408"
"778","j","SpeechGestureMatch","../RequiredFiles/videos/NeinDaumenrunter_f_no_sound.mp4","Ist der Ball in der grünen Box?","Green","Blue","J","negation","na","gesture","na","ThumbDown","female","gesture-speech","1422","889","chrome","60.33","Mac OS","28","female","right","Tue Oct 22 2024 21:59:54 GMT+0200 (Central European Summer Time)","1","20","0","1729629877408"
"706","j","SpeechGestureMatch","../RequiredFiles/videos/NeinDaumenhoch_f_no_sound.mp4","Ist der Ball in der blauen Box?","Green","Blue","J","affirmation","na","gesture","na","ThumbUp","female","gesture-speech","1422","889","chrome","60.33","Mac OS","28","female","right","Tue Oct 22 2024 22:00:00 GMT+0200 (Central European Summer Time)","1","21","0","1729629877408"
"777","j","SpeechGestureMatch","../RequiredFiles/videos/JaDaumenrunter_f_no_sound.mp4","Ist der Ball in der grünen Box?","Green","Blue","J","negation","na","gesture","na","ThumbDown","female","gesture-speech","1422","889","chrome","60.33","Mac OS","28","female","right","Tue Oct 22 2024 22:00:07 GMT+0200 (Central European Summer Time)","1","22","0","1729629877408"
"866","f","SpeechGestureMatch","../RequiredFiles/videos/NeinDaumenhoch_m_no_sound.mp4","Ist der Ball in der blauen Box?","Blue","Green","F","affirmation","na","gesture","na","ThumbUp","male","gesture-speech","1422","889","chrome","60.33","Mac OS","28","female","right","Tue Oct 22 2024 22:00:13 GMT+0200 (Central European Summer Time)","1","23","0","1729629877408"
"1790","j","SpeechGestureMatch","../RequiredFiles/videos/JaDaumenhoch_f.mp4","Ist der Ball in der grünen Box?","Blue","Green","J","affirmation","match","gesture","yes","ThumbUp","female","gesture-speech","1422","889","chrome","60.33","Mac OS","28","female","right","Tue Oct 22 2024 22:00:20 GMT+0200 (Central European Summer Time)","1","24","0","1729629877408"
