"rt","response","stim","video","question","box_colour_left","box_colour_right","correct_key","polarity","matching","modality","verbal","gesture","speaker","order","width","height","browser","vsync_rate","os","age","gender","handedness","date","blockNum","trialNum","error","vpNum"
"1075","f","SpeechGestureMatch","../RequiredFiles/videos/JaDaumenhoch_m_no_gesture.mp4","Ist der Ball in der blauen Box?","Blue","Green","F","affirmation","na","speech","yes","na","male","speech-gesture","1920","1200","firefox","32","Windows 10","32","male","left","Wed Oct 23 2024 16:32:53 GMT+0200 (Mitteleuropäische Sommerzeit)","1","1","0","1729697582876"
"1114","f","SpeechGestureMatch","../RequiredFiles/videos/JaDaumenrunter_f_no_gesture.mp4","Ist der Ball in der grünen Box?","Green","Blue","F","affirmation","na","speech","yes","na","female","speech-gesture","1920","1200","firefox","32","Windows 10","32","male","left","Wed Oct 23 2024 16:32:59 GMT+0200 (Mitteleuropäische Sommerzeit)","1","2","0","1729697582876"
"1154","f","SpeechGestureMatch","../RequiredFiles/videos/JaDaumenrunter_f.mp4","Ist der Ball in der grünen Box?","Green","Blue","F","affirmation","mismatch","speech","yes","ThumbDown","female","speech-gesture","1920","1200","firefox","32","Windows 10","32","male","left","Wed Oct 23 2024 16:33:06 GMT+0200 (Mitteleuropäische Sommerzeit)","1","3","0","1729697582876"
"1156","f","SpeechGestureMatch","../RequiredFiles/videos/JaDaumenrunter_f.mp4","Ist der Ball in der blauen Box?","Blue","Green","F","affirmation","mismatch","speech","yes","ThumbDown","female","speech-gesture","1920","1200","firefox","32","Windows 10","32","male","left","Wed Oct 23 2024 16:33:13 GMT+0200 (Mitteleuropäische Sommerzeit)","1","4","0","1729697582876"
"1139","j","SpeechGestureMatch","../RequiredFiles/videos/NeinDaumenrunter_m.mp4","Ist der Ball in der grünen Box?","Blue","Green","F","negation","match","speech","no","ThumbDown","male","speech-gesture","1920","1200","firefox","32","Windows 10","32","male","left","Wed Oct 23 2024 16:33:19 GMT+0200 (Mitteleuropäische Sommerzeit)","1","5","1","1729697582876"
"984","j","SpeechGestureMatch","../RequiredFiles/videos/NeinDaumenhoch_f_no_gesture.mp4","Ist der Ball in der blauen Box?","Blue","Green","J","negation","na","speech","no","na","female","speech-gesture","1920","1200","firefox","32","Windows 10","32","male","left","Wed Oct 23 2024 16:33:26 GMT+0200 (Mitteleuropäische Sommerzeit)","1","6","0","1729697582876"
"935","j","SpeechGestureMatch","../RequiredFiles/videos/NeinDaumenhoch_f.mp4","Ist der Ball in der grünen Box?","Green","Blue","J","negation","mismatch","speech","no","ThumbUp","female","speech-gesture","1920","1200","firefox","32","Windows 10","32","male","left","Wed Oct 23 2024 16:33:32 GMT+0200 (Mitteleuropäische Sommerzeit)","1","7","0","1729697582876"
"829","f","SpeechGestureMatch","../RequiredFiles/videos/JaDaumenhoch_m.mp4","Ist der Ball in der blauen Box?","Blue","Green","F","affirmation","match","speech","yes","ThumbUp","male","speech-gesture","1920","1200","firefox","32","Windows 10","32","male","left","Wed Oct 23 2024 16:33:39 GMT+0200 (Mitteleuropäische Sommerzeit)","1","8","0","1729697582876"
"1090","j","SpeechGestureMatch","../RequiredFiles/videos/NeinDaumenrunter_f_no_gesture.mp4","Ist der Ball in der blauen Box?","Green","Blue","F","negation","na","speech","no","na","female","speech-gesture","1920","1200","firefox","32","Windows 10","32","male","left","Wed Oct 23 2024 16:33:46 GMT+0200 (Mitteleuropäische Sommerzeit)","1","9","1","1729697582876"
"835","f","SpeechGestureMatch","../RequiredFiles/videos/JaDaumenhoch_m.mp4","Ist der Ball in der grünen Box?","Green","Blue","F","affirmation","match","speech","yes","ThumbUp","male","speech-gesture","1920","1200","firefox","32","Windows 10","32","male","left","Wed Oct 23 2024 16:33:52 GMT+0200 (Mitteleuropäische Sommerzeit)","1","10","0","1729697582876"
"815","j","SpeechGestureMatch","../RequiredFiles/videos/NeinDaumenrunter_f.mp4","Ist der Ball in der blauen Box?","Green","Blue","F","negation","match","speech","no","ThumbDown","female","speech-gesture","1920","1200","firefox","32","Windows 10","32","male","left","Wed Oct 23 2024 16:33:58 GMT+0200 (Mitteleuropäische Sommerzeit)","1","11","1","1729697582876"
"933","f","SpeechGestureMatch","../RequiredFiles/videos/JaDaumenhoch_f.mp4","Ist der Ball in der blauen Box?","Green","Blue","J","affirmation","match","speech","yes","ThumbUp","female","speech-gesture","1920","1200","firefox","32","Windows 10","32","male","left","Wed Oct 23 2024 16:34:05 GMT+0200 (Mitteleuropäische Sommerzeit)","1","12","1","1729697582876"
"844","f","SpeechGestureMatch","../RequiredFiles/videos/JaDaumenrunter_m.mp4","Ist der Ball in der grünen Box?","Green","Blue","F","affirmation","mismatch","speech","yes","ThumbDown","male","speech-gesture","1920","1200","firefox","32","Windows 10","32","male","left","Wed Oct 23 2024 16:34:11 GMT+0200 (Mitteleuropäische Sommerzeit)","1","13","0","1729697582876"
"1010","f","SpeechGestureMatch","../RequiredFiles/videos/JaDaumenrunter_m.mp4","Ist der Ball in der blauen Box?","Green","Blue","J","affirmation","mismatch","speech","yes","ThumbDown","male","speech-gesture","1920","1200","firefox","32","Windows 10","32","male","left","Wed Oct 23 2024 16:34:18 GMT+0200 (Mitteleuropäische Sommerzeit)","1","14","1","1729697582876"
"927","j","SpeechGestureMatch","../RequiredFiles/videos/NeinDaumenrunter_m.mp4","Ist der Ball in der grünen Box?","Blue","Green","F","negation","match","speech","no","ThumbDown","male","speech-gesture","1920","1200","firefox","32","Windows 10","32","male","left","Wed Oct 23 2024 16:34:24 GMT+0200 (Mitteleuropäische Sommerzeit)","1","15","1","1729697582876"
"1035","f","SpeechGestureMatch","../RequiredFiles/videos/JaDaumenhoch_f.mp4","Ist der Ball in der blauen Box?","Blue","Green","F","affirmation","match","speech","yes","ThumbUp","female","speech-gesture","1920","1200","firefox","32","Windows 10","32","male","left","Wed Oct 23 2024 16:34:31 GMT+0200 (Mitteleuropäische Sommerzeit)","1","16","0","1729697582876"
"998","j","SpeechGestureMatch","../RequiredFiles/videos/NeinDaumenhoch_f.mp4","Ist der Ball in der blauen Box?","Blue","Green","J","negation","mismatch","speech","no","ThumbUp","female","speech-gesture","1920","1200","firefox","32","Windows 10","32","male","left","Wed Oct 23 2024 16:34:37 GMT+0200 (Mitteleuropäische Sommerzeit)","1","17","0","1729697582876"
"1034","j","SpeechGestureMatch","../RequiredFiles/videos/NeinDaumenrunter_m.mp4","Ist der Ball in der grünen Box?","Green","Blue","J","negation","match","speech","no","ThumbDown","male","speech-gesture","1920","1200","firefox","32","Windows 10","32","male","left","Wed Oct 23 2024 16:34:44 GMT+0200 (Mitteleuropäische Sommerzeit)","1","18","0","1729697582876"
"857","j","SpeechGestureMatch","../RequiredFiles/videos/NeinDaumenrunter_m.mp4","Ist der Ball in der blauen Box?","Green","Blue","F","negation","match","speech","no","ThumbDown","male","speech-gesture","1920","1200","firefox","32","Windows 10","32","male","left","Wed Oct 23 2024 16:34:50 GMT+0200 (Mitteleuropäische Sommerzeit)","1","19","1","1729697582876"
"814","f","SpeechGestureMatch","../RequiredFiles/videos/JaDaumenhoch_m_no_gesture.mp4","Ist der Ball in der grünen Box?","Blue","Green","J","affirmation","na","speech","yes","na","male","speech-gesture","1920","1200","firefox","32","Windows 10","32","male","left","Wed Oct 23 2024 16:34:57 GMT+0200 (Mitteleuropäische Sommerzeit)","1","20","1","1729697582876"
"858","j","SpeechGestureMatch","../RequiredFiles/videos/NeinDaumenhoch_f.mp4","Ist der Ball in der blauen Box?","Green","Blue","F","negation","mismatch","speech","no","ThumbUp","female","speech-gesture","1920","1200","firefox","32","Windows 10","32","male","left","Wed Oct 23 2024 16:35:03 GMT+0200 (Mitteleuropäische Sommerzeit)","1","21","1","1729697582876"
"1102","j","SpeechGestureMatch","../RequiredFiles/videos/NeinDaumenhoch_f.mp4","Ist der Ball in der grünen Box?","Blue","Green","F","negation","mismatch","speech","no","ThumbUp","female","speech-gesture","1920","1200","firefox","32","Windows 10","32","male","left","Wed Oct 23 2024 16:35:10 GMT+0200 (Mitteleuropäische Sommerzeit)","1","22","1","1729697582876"
"1113","j","SpeechGestureMatch","../RequiredFiles/videos/NeinDaumenrunter_f_no_gesture.mp4","Ist der Ball in der grünen Box?","Blue","Green","F","negation","na","speech","no","na","female","speech-gesture","1920","1200","firefox","32","Windows 10","32","male","left","Wed Oct 23 2024 16:35:16 GMT+0200 (Mitteleuropäische Sommerzeit)","1","23","1","1729697582876"
"818","j","SpeechGestureMatch","../RequiredFiles/videos/NeinDaumenrunter_f_no_gesture.mp4","Ist der Ball in der grünen Box?","Green","Blue","J","negation","na","speech","no","na","female","speech-gesture","1920","1200","firefox","32","Windows 10","32","male","left","Wed Oct 23 2024 16:35:23 GMT+0200 (Mitteleuropäische Sommerzeit)","1","24","0","1729697582876"
"1006","f","SpeechGestureMatch","../RequiredFiles/videos/JaDaumenrunter_m_no_gesture.mp4","Ist der Ball in der grünen Box?","Green","Blue","F","affirmation","na","speech","yes","na","male","speech-gesture","1920","1200","firefox","32","Windows 10","32","male","left","Wed Oct 23 2024 16:35:29 GMT+0200 (Mitteleuropäische Sommerzeit)","1","25","0","1729697582876"
"919","f","SpeechGestureMatch","../RequiredFiles/videos/JaDaumenhoch_f.mp4","Ist der Ball in der grünen Box?","Blue","Green","J","affirmation","match","speech","yes","ThumbUp","female","speech-gesture","1920","1200","firefox","32","Windows 10","32","male","left","Wed Oct 23 2024 16:35:36 GMT+0200 (Mitteleuropäische Sommerzeit)","1","26","1","1729697582876"
"958","f","SpeechGestureMatch","../RequiredFiles/videos/JaDaumenhoch_f.mp4","Ist der Ball in der blauen Box?","Green","Blue","J","affirmation","match","speech","yes","ThumbUp","female","speech-gesture","1920","1200","firefox","32","Windows 10","32","male","left","Wed Oct 23 2024 16:35:43 GMT+0200 (Mitteleuropäische Sommerzeit)","1","27","1","1729697582876"
"1156","f","SpeechGestureMatch","../RequiredFiles/videos/JaDaumenrunter_f.mp4","Ist der Ball in der grünen Box?","Green","Blue","F","affirmation","mismatch","speech","yes","ThumbDown","female","speech-gesture","1920","1200","firefox","32","Windows 10","32","male","left","Wed Oct 23 2024 16:35:49 GMT+0200 (Mitteleuropäische Sommerzeit)","1","28","0","1729697582876"
"1692","j","SpeechGestureMatch","../RequiredFiles/videos/NeinDaumenrunter_f.mp4","Ist der Ball in der grünen Box?","Green","Blue","J","negation","match","speech","no","ThumbDown","female","speech-gesture","1920","1200","firefox","32","Windows 10","32","male","left","Wed Oct 23 2024 16:35:56 GMT+0200 (Mitteleuropäische Sommerzeit)","1","29","0","1729697582876"
"862","f","SpeechGestureMatch","../RequiredFiles/videos/JaDaumenrunter_f.mp4","Ist der Ball in der grünen Box?","Blue","Green","J","affirmation","mismatch","speech","yes","ThumbDown","female","speech-gesture","1920","1200","firefox","32","Windows 10","32","male","left","Wed Oct 23 2024 16:36:03 GMT+0200 (Mitteleuropäische Sommerzeit)","1","30","1","1729697582876"
"1498","j","SpeechGestureMatch","../RequiredFiles/videos/NeinDaumenrunter_m_no_gesture.mp4","Ist der Ball in der blauen Box?","Green","Blue","F","negation","na","speech","no","na","male","speech-gesture","1920","1200","firefox","32","Windows 10","32","male","left","Wed Oct 23 2024 16:36:10 GMT+0200 (Mitteleuropäische Sommerzeit)","1","31","1","1729697582876"
"815","f","SpeechGestureMatch","../RequiredFiles/videos/JaDaumenrunter_m.mp4","Ist der Ball in der blauen Box?","Green","Blue","J","affirmation","mismatch","speech","yes","ThumbDown","male","speech-gesture","1920","1200","firefox","32","Windows 10","32","male","left","Wed Oct 23 2024 16:36:16 GMT+0200 (Mitteleuropäische Sommerzeit)","1","32","1","1729697582876"
"1537","f","SpeechGestureMatch","../RequiredFiles/videos/JaDaumenrunter_f_no_gesture.mp4","Ist der Ball in der blauen Box?","Green","Blue","J","affirmation","na","speech","yes","na","female","speech-gesture","1920","1200","firefox","32","Windows 10","32","male","left","Wed Oct 23 2024 16:36:23 GMT+0200 (Mitteleuropäische Sommerzeit)","1","33","1","1729697582876"
"1088","f","SpeechGestureMatch","../RequiredFiles/videos/JaDaumenrunter_f.mp4","Ist der Ball in der blauen Box?","Green","Blue","J","affirmation","mismatch","speech","yes","ThumbDown","female","speech-gesture","1920","1200","firefox","32","Windows 10","32","male","left","Wed Oct 23 2024 16:36:30 GMT+0200 (Mitteleuropäische Sommerzeit)","1","34","1","1729697582876"
"1084","j","SpeechGestureMatch","../RequiredFiles/videos/NeinDaumenhoch_m_no_gesture.mp4","Ist der Ball in der blauen Box?","Blue","Green","J","negation","na","speech","no","na","male","speech-gesture","1920","1200","firefox","32","Windows 10","32","male","left","Wed Oct 23 2024 16:36:37 GMT+0200 (Mitteleuropäische Sommerzeit)","1","35","0","1729697582876"
"912","f","SpeechGestureMatch","../RequiredFiles/videos/JaDaumenrunter_f_no_gesture.mp4","Ist der Ball in der blauen Box?","Blue","Green","F","affirmation","na","speech","yes","na","female","speech-gesture","1920","1200","firefox","32","Windows 10","32","male","left","Wed Oct 23 2024 16:36:43 GMT+0200 (Mitteleuropäische Sommerzeit)","1","36","0","1729697582876"
"1131","j","SpeechGestureMatch","../RequiredFiles/videos/NeinDaumenhoch_m.mp4","Ist der Ball in der grünen Box?","Green","Blue","J","negation","mismatch","speech","no","ThumbUp","male","speech-gesture","1920","1200","firefox","32","Windows 10","32","male","left","Wed Oct 23 2024 16:36:50 GMT+0200 (Mitteleuropäische Sommerzeit)","1","37","0","1729697582876"
"1103","f","SpeechGestureMatch","../RequiredFiles/videos/JaDaumenhoch_f.mp4","Ist der Ball in der grünen Box?","Green","Blue","F","affirmation","match","speech","yes","ThumbUp","female","speech-gesture","1920","1200","firefox","32","Windows 10","32","male","left","Wed Oct 23 2024 16:36:57 GMT+0200 (Mitteleuropäische Sommerzeit)","1","38","0","1729697582876"
"1174","j","SpeechGestureMatch","../RequiredFiles/videos/NeinDaumenhoch_f_no_gesture.mp4","Ist der Ball in der blauen Box?","Green","Blue","F","negation","na","speech","no","na","female","speech-gesture","1920","1200","firefox","32","Windows 10","32","male","left","Wed Oct 23 2024 16:37:04 GMT+0200 (Mitteleuropäische Sommerzeit)","1","39","1","1729697582876"
