"rt","response","stim","video","question","box_colour_left","box_colour_right","correct_key","polarity","matching","modality","verbal","gesture","speaker","order","width","height","browser","vsync_rate","os","age","gender","handedness","date","blockNum","trialNum","error","vpNum"
"1414","j","SpeechGestureMatch","../RequiredFiles/videos/NeinKopfNein_f.mp4","Ist der Ball in der blauen Box?","Blue","Green","J","negation","match","speech","no","HeadShake","female","speech-gesture","1470","920","chrome","59.76","Mac OS","21","female","right","Wed Oct 23 2024 19:35:50 GMT+0200 (Mitteleuropäische Sommerzeit)","1","1","0","1729707599585"
"843","f","SpeechGestureMatch","../RequiredFiles/videos/JaKopfNein_m.mp4","Ist der Ball in der grünen Box?","Green","Blue","F","affirmation","mismatch","speech","yes","HeadShake","male","speech-gesture","1470","920","chrome","59.76","Mac OS","21","female","right","Wed Oct 23 2024 19:35:57 GMT+0200 (Mitteleuropäische Sommerzeit)","1","2","0","1729707599585"
"901","j","SpeechGestureMatch","../RequiredFiles/videos/NeinKopfNein_f.mp4","Ist der Ball in der blauen Box?","Blue","Green","J","negation","match","speech","no","HeadShake","female","speech-gesture","1470","920","chrome","59.76","Mac OS","21","female","right","Wed Oct 23 2024 19:36:03 GMT+0200 (Mitteleuropäische Sommerzeit)","1","3","0","1729707599585"
"851","j","SpeechGestureMatch","../RequiredFiles/videos/JaKopfJa_m.mp4","Ist der Ball in der grünen Box?","Blue","Green","J","affirmation","match","speech","yes","HeadNod","male","speech-gesture","1470","920","chrome","59.76","Mac OS","21","female","right","Wed Oct 23 2024 19:36:10 GMT+0200 (Mitteleuropäische Sommerzeit)","1","4","0","1729707599585"
"799","f","SpeechGestureMatch","../RequiredFiles/videos/NeinKopfNein_f.mp4","Ist der Ball in der grünen Box?","Blue","Green","F","negation","match","speech","no","HeadShake","female","speech-gesture","1470","920","chrome","59.76","Mac OS","21","female","right","Wed Oct 23 2024 19:36:16 GMT+0200 (Mitteleuropäische Sommerzeit)","1","5","0","1729707599585"
"910","j","SpeechGestureMatch","../RequiredFiles/videos/JaKopfJa_f.mp4","Ist der Ball in der blauen Box?","Green","Blue","J","affirmation","match","speech","yes","HeadNod","female","speech-gesture","1470","920","chrome","59.76","Mac OS","21","female","right","Wed Oct 23 2024 19:36:22 GMT+0200 (Mitteleuropäische Sommerzeit)","1","6","0","1729707599585"
"775","f","SpeechGestureMatch","../RequiredFiles/videos/JaKopfJa_f_no_gesture.mp4","Ist der Ball in der blauen Box?","Blue","Green","F","affirmation","na","speech","yes","na","female","speech-gesture","1470","920","chrome","59.76","Mac OS","21","female","right","Wed Oct 23 2024 19:36:29 GMT+0200 (Mitteleuropäische Sommerzeit)","1","7","0","1729707599585"
"711","j","SpeechGestureMatch","../RequiredFiles/videos/NeinKopfNein_f.mp4","Ist der Ball in der grünen Box?","Green","Blue","J","negation","match","speech","no","HeadShake","female","speech-gesture","1470","920","chrome","59.76","Mac OS","21","female","right","Wed Oct 23 2024 19:36:35 GMT+0200 (Mitteleuropäische Sommerzeit)","1","8","0","1729707599585"
"1022","j","SpeechGestureMatch","../RequiredFiles/videos/JaKopfNein_m.mp4","Ist der Ball in der blauen Box?","Blue","Green","F","affirmation","mismatch","speech","yes","HeadShake","male","speech-gesture","1470","920","chrome","59.76","Mac OS","21","female","right","Wed Oct 23 2024 19:36:41 GMT+0200 (Mitteleuropäische Sommerzeit)","1","9","1","1729707599585"
"975","f","SpeechGestureMatch","../RequiredFiles/videos/JaKopfNein_f_no_gesture.mp4","Ist der Ball in der grünen Box?","Green","Blue","F","affirmation","na","speech","yes","na","female","speech-gesture","1470","920","chrome","59.76","Mac OS","21","female","right","Wed Oct 23 2024 19:36:48 GMT+0200 (Mitteleuropäische Sommerzeit)","1","10","0","1729707599585"
"806","f","SpeechGestureMatch","../RequiredFiles/videos/NeinKopfJa_m.mp4","Ist der Ball in der grünen Box?","Blue","Green","F","negation","mismatch","speech","no","HeadNod","male","speech-gesture","1470","920","chrome","59.76","Mac OS","21","female","right","Wed Oct 23 2024 19:36:54 GMT+0200 (Mitteleuropäische Sommerzeit)","1","11","0","1729707599585"
"890","f","SpeechGestureMatch","../RequiredFiles/videos/NeinKopfJa_m.mp4","Ist der Ball in der blauen Box?","Green","Blue","F","negation","mismatch","speech","no","HeadNod","male","speech-gesture","1470","920","chrome","59.76","Mac OS","21","female","right","Wed Oct 23 2024 19:37:01 GMT+0200 (Mitteleuropäische Sommerzeit)","1","12","0","1729707599585"
"803","j","SpeechGestureMatch","../RequiredFiles/videos/JaKopfJa_m_no_gesture.mp4","Ist der Ball in der blauen Box?","Green","Blue","J","affirmation","na","speech","yes","na","male","speech-gesture","1470","920","chrome","59.76","Mac OS","21","female","right","Wed Oct 23 2024 19:37:07 GMT+0200 (Mitteleuropäische Sommerzeit)","1","13","0","1729707599585"
"848","f","SpeechGestureMatch","../RequiredFiles/videos/NeinKopfJa_f.mp4","Ist der Ball in der grünen Box?","Blue","Green","F","negation","mismatch","speech","no","HeadNod","female","speech-gesture","1470","920","chrome","59.76","Mac OS","21","female","right","Wed Oct 23 2024 19:37:13 GMT+0200 (Mitteleuropäische Sommerzeit)","1","14","0","1729707599585"
"818","j","SpeechGestureMatch","../RequiredFiles/videos/JaKopfNein_m_no_gesture.mp4","Ist der Ball in der blauen Box?","Green","Blue","J","affirmation","na","speech","yes","na","male","speech-gesture","1470","920","chrome","59.76","Mac OS","21","female","right","Wed Oct 23 2024 19:37:20 GMT+0200 (Mitteleuropäische Sommerzeit)","1","15","0","1729707599585"
"750","f","SpeechGestureMatch","../RequiredFiles/videos/JaKopfJa_f.mp4","Ist der Ball in der grünen Box?","Green","Blue","F","affirmation","match","speech","yes","HeadNod","female","speech-gesture","1470","920","chrome","59.76","Mac OS","21","female","right","Wed Oct 23 2024 19:37:26 GMT+0200 (Mitteleuropäische Sommerzeit)","1","16","0","1729707599585"
"822","j","SpeechGestureMatch","../RequiredFiles/videos/JaKopfNein_f.mp4","Ist der Ball in der blauen Box?","Green","Blue","J","affirmation","mismatch","speech","yes","HeadShake","female","speech-gesture","1470","920","chrome","59.76","Mac OS","21","female","right","Wed Oct 23 2024 19:37:32 GMT+0200 (Mitteleuropäische Sommerzeit)","1","17","0","1729707599585"
"2279","f","SpeechGestureMatch","../RequiredFiles/videos/NeinKopfJa_f.mp4","Ist der Ball in der blauen Box?","Green","Blue","F","negation","mismatch","speech","no","HeadNod","female","speech-gesture","1470","920","chrome","59.76","Mac OS","21","female","right","Wed Oct 23 2024 19:37:40 GMT+0200 (Mitteleuropäische Sommerzeit)","1","18","0","1729707599585"
"830","f","SpeechGestureMatch","../RequiredFiles/videos/JaKopfNein_f.mp4","Ist der Ball in der grünen Box?","Green","Blue","F","affirmation","mismatch","speech","yes","HeadShake","female","speech-gesture","1470","920","chrome","59.76","Mac OS","21","female","right","Wed Oct 23 2024 19:37:46 GMT+0200 (Mitteleuropäische Sommerzeit)","1","19","0","1729707599585"
"1094","f","SpeechGestureMatch","../RequiredFiles/videos/NeinKopfNein_f_no_gesture.mp4","Ist der Ball in der grünen Box?","Blue","Green","F","negation","na","speech","no","na","female","speech-gesture","1470","920","chrome","59.76","Mac OS","21","female","right","Wed Oct 23 2024 19:37:53 GMT+0200 (Mitteleuropäische Sommerzeit)","1","20","0","1729707599585"
"942","j","SpeechGestureMatch","../RequiredFiles/videos/NeinKopfJa_f_no_gesture.mp4","Ist der Ball in der grünen Box?","Green","Blue","J","negation","na","speech","no","na","female","speech-gesture","1470","920","chrome","59.76","Mac OS","21","female","right","Wed Oct 23 2024 19:37:59 GMT+0200 (Mitteleuropäische Sommerzeit)","1","21","0","1729707599585"
"803","j","SpeechGestureMatch","../RequiredFiles/videos/NeinKopfJa_f.mp4","Ist der Ball in der grünen Box?","Green","Blue","J","negation","mismatch","speech","no","HeadNod","female","speech-gesture","1470","920","chrome","59.76","Mac OS","21","female","right","Wed Oct 23 2024 19:38:06 GMT+0200 (Mitteleuropäische Sommerzeit)","1","22","0","1729707599585"
"1266","j","SpeechGestureMatch","../RequiredFiles/videos/JaKopfNein_m_no_gesture.mp4","Ist der Ball in der grünen Box?","Blue","Green","J","affirmation","na","speech","yes","na","male","speech-gesture","1470","920","chrome","59.76","Mac OS","21","female","right","Wed Oct 23 2024 19:38:13 GMT+0200 (Mitteleuropäische Sommerzeit)","1","23","0","1729707599585"
"647","f","SpeechGestureMatch","../RequiredFiles/videos/NeinKopfJa_m_no_gesture.mp4","Ist der Ball in der grünen Box?","Blue","Green","F","negation","na","speech","no","na","male","speech-gesture","1470","920","chrome","59.76","Mac OS","21","female","right","Wed Oct 23 2024 19:38:19 GMT+0200 (Mitteleuropäische Sommerzeit)","1","24","0","1729707599585"
"752","f","SpeechGestureMatch","../RequiredFiles/videos/JaKopfNein_m_no_gesture.mp4","Ist der Ball in der grünen Box?","Green","Blue","F","affirmation","na","speech","yes","na","male","speech-gesture","1470","920","chrome","59.76","Mac OS","21","female","right","Wed Oct 23 2024 19:38:25 GMT+0200 (Mitteleuropäische Sommerzeit)","1","25","0","1729707599585"
