"rt","response","stim","video","question","box_colour_left","box_colour_right","correct_key","polarity","matching","modality","verbal","gesture","speaker","order","width","height","browser","vsync_rate","os","age","gender","handedness","date","blockNum","trialNum","error","vpNum"
"951","f","SpeechGestureMatch","../RequiredFiles/videos/JaKopfNein_m_no_gesture.mp4","Ist der Ball in der grünen Box?","Green","Blue","F","affirmation","na","speech","yes","na","male","speech-gesture","1500","1000","edge-chromium","60.93","Windows 10","22","female","right","Wed Oct 23 2024 20:53:01 GMT+0200 (Mitteleuropäische Sommerzeit)","1","1","0","1729713158175"
"993","j","SpeechGestureMatch","../RequiredFiles/videos/JaKopfNein_m.mp4","Ist der Ball in der grünen Box?","Blue","Green","J","affirmation","mismatch","speech","yes","HeadShake","male","speech-gesture","1500","1000","edge-chromium","60.93","Windows 10","22","female","right","Wed Oct 23 2024 20:53:08 GMT+0200 (Mitteleuropäische Sommerzeit)","1","2","0","1729713158175"
"899","j","SpeechGestureMatch","../RequiredFiles/videos/JaKopfJa_m.mp4","Ist der Ball in der blauen Box?","Green","Blue","J","affirmation","match","speech","yes","HeadNod","male","speech-gesture","1500","1000","edge-chromium","60.93","Windows 10","22","female","right","Wed Oct 23 2024 20:53:14 GMT+0200 (Mitteleuropäische Sommerzeit)","1","3","0","1729713158175"
"988","j","SpeechGestureMatch","../RequiredFiles/videos/NeinKopfJa_m.mp4","Ist der Ball in der grünen Box?","Blue","Green","F","negation","mismatch","speech","no","HeadNod","male","speech-gesture","1500","1000","edge-chromium","60.93","Windows 10","22","female","right","Wed Oct 23 2024 20:53:21 GMT+0200 (Mitteleuropäische Sommerzeit)","1","4","1","1729713158175"
"874","f","SpeechGestureMatch","../RequiredFiles/videos/NeinKopfNein_f.mp4","Ist der Ball in der grünen Box?","Blue","Green","F","negation","match","speech","no","HeadShake","female","speech-gesture","1500","1000","edge-chromium","60.93","Windows 10","22","female","right","Wed Oct 23 2024 20:53:27 GMT+0200 (Mitteleuropäische Sommerzeit)","1","5","0","1729713158175"
"1299","j","SpeechGestureMatch","../RequiredFiles/videos/NeinKopfNein_f_no_gesture.mp4","Ist der Ball in der grünen Box?","Green","Blue","J","negation","na","speech","no","na","female","speech-gesture","1500","1000","edge-chromium","60.93","Windows 10","22","female","right","Wed Oct 23 2024 20:53:34 GMT+0200 (Mitteleuropäische Sommerzeit)","1","6","0","1729713158175"
"779","j","SpeechGestureMatch","../RequiredFiles/videos/NeinKopfNein_f.mp4","Ist der Ball in der blauen Box?","Blue","Green","J","negation","match","speech","no","HeadShake","female","speech-gesture","1500","1000","edge-chromium","60.93","Windows 10","22","female","right","Wed Oct 23 2024 20:53:40 GMT+0200 (Mitteleuropäische Sommerzeit)","1","7","0","1729713158175"
"933","f","SpeechGestureMatch","../RequiredFiles/videos/JaKopfJa_m.mp4","Ist der Ball in der grünen Box?","Green","Blue","F","affirmation","match","speech","yes","HeadNod","male","speech-gesture","1500","1000","edge-chromium","60.93","Windows 10","22","female","right","Wed Oct 23 2024 20:53:47 GMT+0200 (Mitteleuropäische Sommerzeit)","1","8","0","1729713158175"
"1680","f","SpeechGestureMatch","../RequiredFiles/videos/JaKopfNein_f.mp4","Ist der Ball in der grünen Box?","Green","Blue","F","affirmation","mismatch","speech","yes","HeadShake","female","speech-gesture","1500","1000","edge-chromium","60.93","Windows 10","22","female","right","Wed Oct 23 2024 20:53:54 GMT+0200 (Mitteleuropäische Sommerzeit)","1","9","0","1729713158175"
"982","f","SpeechGestureMatch","../RequiredFiles/videos/JaKopfJa_m_no_gesture.mp4","Ist der Ball in der grünen Box?","Green","Blue","F","affirmation","na","speech","yes","na","male","speech-gesture","1500","1000","edge-chromium","60.93","Windows 10","22","female","right","Wed Oct 23 2024 20:54:01 GMT+0200 (Mitteleuropäische Sommerzeit)","1","10","0","1729713158175"
"1185","j","SpeechGestureMatch","../RequiredFiles/videos/NeinKopfNein_m_no_gesture.mp4","Ist der Ball in der blauen Box?","Green","Blue","F","negation","na","speech","no","na","male","speech-gesture","1500","1000","edge-chromium","60.93","Windows 10","22","female","right","Wed Oct 23 2024 20:54:07 GMT+0200 (Mitteleuropäische Sommerzeit)","1","11","1","1729713158175"
"887","j","SpeechGestureMatch","../RequiredFiles/videos/JaKopfJa_f_no_gesture.mp4","Ist der Ball in der grünen Box?","Blue","Green","J","affirmation","na","speech","yes","na","female","speech-gesture","1500","1000","edge-chromium","60.93","Windows 10","22","female","right","Wed Oct 23 2024 20:54:14 GMT+0200 (Mitteleuropäische Sommerzeit)","1","12","0","1729713158175"
"900","f","SpeechGestureMatch","../RequiredFiles/videos/JaKopfJa_m_no_gesture.mp4","Ist der Ball in der blauen Box?","Blue","Green","F","affirmation","na","speech","yes","na","male","speech-gesture","1500","1000","edge-chromium","60.93","Windows 10","22","female","right","Wed Oct 23 2024 20:54:20 GMT+0200 (Mitteleuropäische Sommerzeit)","1","13","0","1729713158175"
"860","f","SpeechGestureMatch","../RequiredFiles/videos/JaKopfJa_m.mp4","Ist der Ball in der blauen Box?","Blue","Green","F","affirmation","match","speech","yes","HeadNod","male","speech-gesture","1500","1000","edge-chromium","60.93","Windows 10","22","female","right","Wed Oct 23 2024 20:54:27 GMT+0200 (Mitteleuropäische Sommerzeit)","1","14","0","1729713158175"
"1724","j","SpeechGestureMatch","../RequiredFiles/videos/JaKopfNein_m.mp4","Ist der Ball in der blauen Box?","Green","Blue","J","affirmation","mismatch","speech","yes","HeadShake","male","speech-gesture","1500","1000","edge-chromium","60.93","Windows 10","22","female","right","Wed Oct 23 2024 20:54:34 GMT+0200 (Mitteleuropäische Sommerzeit)","1","15","0","1729713158175"
"1035","j","SpeechGestureMatch","../RequiredFiles/videos/NeinKopfNein_m.mp4","Ist der Ball in der blauen Box?","Blue","Green","J","negation","match","speech","no","HeadShake","male","speech-gesture","1500","1000","edge-chromium","60.93","Windows 10","22","female","right","Wed Oct 23 2024 20:54:41 GMT+0200 (Mitteleuropäische Sommerzeit)","1","16","0","1729713158175"
"1023","j","SpeechGestureMatch","../RequiredFiles/videos/JaKopfNein_f.mp4","Ist der Ball in der grünen Box?","Blue","Green","J","affirmation","mismatch","speech","yes","HeadShake","female","speech-gesture","1500","1000","edge-chromium","60.93","Windows 10","22","female","right","Wed Oct 23 2024 20:54:47 GMT+0200 (Mitteleuropäische Sommerzeit)","1","17","0","1729713158175"
"1352","j","SpeechGestureMatch","../RequiredFiles/videos/NeinKopfJa_f.mp4","Ist der Ball in der grünen Box?","Green","Blue","J","negation","mismatch","speech","no","HeadNod","female","speech-gesture","1500","1000","edge-chromium","60.93","Windows 10","22","female","right","Wed Oct 23 2024 20:54:54 GMT+0200 (Mitteleuropäische Sommerzeit)","1","18","0","1729713158175"
"1617","f","SpeechGestureMatch","../RequiredFiles/videos/NeinKopfJa_m_no_gesture.mp4","Ist der Ball in der grünen Box?","Blue","Green","F","negation","na","speech","no","na","male","speech-gesture","1500","1000","edge-chromium","60.93","Windows 10","22","female","right","Wed Oct 23 2024 20:55:01 GMT+0200 (Mitteleuropäische Sommerzeit)","1","19","0","1729713158175"
"1044","f","SpeechGestureMatch","../RequiredFiles/videos/JaKopfNein_m.mp4","Ist der Ball in der blauen Box?","Blue","Green","F","affirmation","mismatch","speech","yes","HeadShake","male","speech-gesture","1500","1000","edge-chromium","60.93","Windows 10","22","female","right","Wed Oct 23 2024 20:55:08 GMT+0200 (Mitteleuropäische Sommerzeit)","1","20","0","1729713158175"
"1220","j","SpeechGestureMatch","../RequiredFiles/videos/NeinKopfNein_m.mp4","Ist der Ball in der grünen Box?","Green","Blue","J","negation","match","speech","no","HeadShake","male","speech-gesture","1500","1000","edge-chromium","60.93","Windows 10","22","female","right","Wed Oct 23 2024 20:55:15 GMT+0200 (Mitteleuropäische Sommerzeit)","1","21","0","1729713158175"
"1110","f","SpeechGestureMatch","../RequiredFiles/videos/NeinKopfNein_f_no_gesture.mp4","Ist der Ball in der grünen Box?","Blue","Green","F","negation","na","speech","no","na","female","speech-gesture","1500","1000","edge-chromium","60.93","Windows 10","22","female","right","Wed Oct 23 2024 20:55:21 GMT+0200 (Mitteleuropäische Sommerzeit)","1","22","0","1729713158175"
"1078","f","SpeechGestureMatch","../RequiredFiles/videos/NeinKopfJa_m_no_gesture.mp4","Ist der Ball in der blauen Box?","Green","Blue","F","negation","na","speech","no","na","male","speech-gesture","1500","1000","edge-chromium","60.93","Windows 10","22","female","right","Wed Oct 23 2024 20:55:28 GMT+0200 (Mitteleuropäische Sommerzeit)","1","23","0","1729713158175"
"1550","j","SpeechGestureMatch","../RequiredFiles/videos/JaKopfNein_f.mp4","Ist der Ball in der blauen Box?","Green","Blue","J","affirmation","mismatch","speech","yes","HeadShake","female","speech-gesture","1500","1000","edge-chromium","60.93","Windows 10","22","female","right","Wed Oct 23 2024 20:55:35 GMT+0200 (Mitteleuropäische Sommerzeit)","1","24","0","1729713158175"
"1061","f","SpeechGestureMatch","../RequiredFiles/videos/NeinKopfNein_f_no_gesture.mp4","Ist der Ball in der blauen Box?","Green","Blue","F","negation","na","speech","no","na","female","speech-gesture","1500","1000","edge-chromium","60.93","Windows 10","22","female","right","Wed Oct 23 2024 20:55:42 GMT+0200 (Mitteleuropäische Sommerzeit)","1","25","0","1729713158175"
"942","j","SpeechGestureMatch","../RequiredFiles/videos/NeinKopfJa_m.mp4","Ist der Ball in der blauen Box?","Blue","Green","J","negation","mismatch","speech","no","HeadNod","male","speech-gesture","1500","1000","edge-chromium","60.93","Windows 10","22","female","right","Wed Oct 23 2024 20:55:48 GMT+0200 (Mitteleuropäische Sommerzeit)","1","26","0","1729713158175"
"920","f","SpeechGestureMatch","../RequiredFiles/videos/JaKopfNein_f.mp4","Ist der Ball in der grünen Box?","Green","Blue","F","affirmation","mismatch","speech","yes","HeadShake","female","speech-gesture","1500","1000","edge-chromium","60.93","Windows 10","22","female","right","Wed Oct 23 2024 20:55:55 GMT+0200 (Mitteleuropäische Sommerzeit)","1","27","0","1729713158175"
"869","f","SpeechGestureMatch","../RequiredFiles/videos/NeinKopfNein_m.mp4","Ist der Ball in der grünen Box?","Blue","Green","F","negation","match","speech","no","HeadShake","male","speech-gesture","1500","1000","edge-chromium","60.93","Windows 10","22","female","right","Wed Oct 23 2024 20:56:01 GMT+0200 (Mitteleuropäische Sommerzeit)","1","28","0","1729713158175"
"1098","j","SpeechGestureMatch","../RequiredFiles/videos/JaKopfNein_f_no_gesture.mp4","Ist der Ball in der blauen Box?","Green","Blue","J","affirmation","na","speech","yes","na","female","speech-gesture","1500","1000","edge-chromium","60.93","Windows 10","22","female","right","Wed Oct 23 2024 20:56:08 GMT+0200 (Mitteleuropäische Sommerzeit)","1","29","0","1729713158175"
"759","j","SpeechGestureMatch","../RequiredFiles/videos/JaKopfJa_f.mp4","Ist der Ball in der blauen Box?","Green","Blue","J","affirmation","match","speech","yes","HeadNod","female","speech-gesture","1500","1000","edge-chromium","60.93","Windows 10","22","female","right","Wed Oct 23 2024 20:56:14 GMT+0200 (Mitteleuropäische Sommerzeit)","1","30","0","1729713158175"
"751","j","SpeechGestureMatch","../RequiredFiles/videos/JaKopfJa_f.mp4","Ist der Ball in der grünen Box?","Blue","Green","J","affirmation","match","speech","yes","HeadNod","female","speech-gesture","1500","1000","edge-chromium","60.93","Windows 10","22","female","right","Wed Oct 23 2024 20:56:20 GMT+0200 (Mitteleuropäische Sommerzeit)","1","31","0","1729713158175"
"885","f","SpeechGestureMatch","../RequiredFiles/videos/JaKopfJa_f.mp4","Ist der Ball in der blauen Box?","Blue","Green","F","affirmation","match","speech","yes","HeadNod","female","speech-gesture","1500","1000","edge-chromium","60.93","Windows 10","22","female","right","Wed Oct 23 2024 20:56:27 GMT+0200 (Mitteleuropäische Sommerzeit)","1","32","0","1729713158175"
"694","f","SpeechGestureMatch","../RequiredFiles/videos/NeinKopfNein_m.mp4","Ist der Ball in der grünen Box?","Blue","Green","F","negation","match","speech","no","HeadShake","male","speech-gesture","1500","1000","edge-chromium","60.93","Windows 10","22","female","right","Wed Oct 23 2024 20:56:33 GMT+0200 (Mitteleuropäische Sommerzeit)","1","33","0","1729713158175"
"1049","j","SpeechGestureMatch","../RequiredFiles/videos/JaKopfNein_m_no_gesture.mp4","Ist der Ball in der grünen Box?","Blue","Green","J","affirmation","na","speech","yes","na","male","speech-gesture","1500","1000","edge-chromium","60.93","Windows 10","22","female","right","Wed Oct 23 2024 20:56:40 GMT+0200 (Mitteleuropäische Sommerzeit)","1","34","0","1729713158175"
"766","f","SpeechGestureMatch","../RequiredFiles/videos/NeinKopfNein_m.mp4","Ist der Ball in der blauen Box?","Blue","Green","J","negation","match","speech","no","HeadShake","male","speech-gesture","1500","1000","edge-chromium","60.93","Windows 10","22","female","right","Wed Oct 23 2024 20:56:46 GMT+0200 (Mitteleuropäische Sommerzeit)","1","35","1","1729713158175"
"1411","f","SpeechGestureMatch","../RequiredFiles/videos/JaKopfJa_m.mp4","Ist der Ball in der blauen Box?","Blue","Green","F","affirmation","match","speech","yes","HeadNod","male","speech-gesture","1500","1000","edge-chromium","60.93","Windows 10","22","female","right","Wed Oct 23 2024 20:56:53 GMT+0200 (Mitteleuropäische Sommerzeit)","1","36","0","1729713158175"
"715","j","SpeechGestureMatch","../RequiredFiles/videos/JaKopfNein_f.mp4","Ist der Ball in der blauen Box?","Blue","Green","F","affirmation","mismatch","speech","yes","HeadShake","female","speech-gesture","1500","1000","edge-chromium","60.93","Windows 10","22","female","right","Wed Oct 23 2024 20:56:59 GMT+0200 (Mitteleuropäische Sommerzeit)","1","37","1","1729713158175"
"1394","j","SpeechGestureMatch","../RequiredFiles/videos/NeinKopfJa_f.mp4","Ist der Ball in der blauen Box?","Blue","Green","J","negation","mismatch","speech","no","HeadNod","female","speech-gesture","1500","1000","edge-chromium","60.93","Windows 10","22","female","right","Wed Oct 23 2024 20:57:06 GMT+0200 (Mitteleuropäische Sommerzeit)","1","38","0","1729713158175"
"912","j","SpeechGestureMatch","../RequiredFiles/videos/NeinKopfJa_m_no_gesture.mp4","Ist der Ball in der grünen Box?","Green","Blue","J","negation","na","speech","no","na","male","speech-gesture","1500","1000","edge-chromium","60.93","Windows 10","22","female","right","Wed Oct 23 2024 20:57:12 GMT+0200 (Mitteleuropäische Sommerzeit)","1","39","0","1729713158175"
"1254","f","SpeechGestureMatch","../RequiredFiles/videos/JaKopfNein_f.mp4","Ist der Ball in der blauen Box?","Blue","Green","F","affirmation","mismatch","speech","yes","HeadShake","female","speech-gesture","1500","1000","edge-chromium","60.93","Windows 10","22","female","right","Wed Oct 23 2024 20:57:19 GMT+0200 (Mitteleuropäische Sommerzeit)","1","40","0","1729713158175"
"891","f","SpeechGestureMatch","../RequiredFiles/videos/JaKopfJa_f.mp4","Ist der Ball in der grünen Box?","Green","Blue","F","affirmation","match","speech","yes","HeadNod","female","speech-gesture","1500","1000","edge-chromium","60.93","Windows 10","22","female","right","Wed Oct 23 2024 20:57:26 GMT+0200 (Mitteleuropäische Sommerzeit)","1","41","0","1729713158175"
"953","f","SpeechGestureMatch","../RequiredFiles/videos/JaKopfNein_m.mp4","Ist der Ball in der grünen Box?","Green","Blue","F","affirmation","mismatch","speech","yes","HeadShake","male","speech-gesture","1500","1000","edge-chromium","60.93","Windows 10","22","female","right","Wed Oct 23 2024 20:57:32 GMT+0200 (Mitteleuropäische Sommerzeit)","1","42","0","1729713158175"
"963","j","SpeechGestureMatch","../RequiredFiles/videos/JaKopfJa_m.mp4","Ist der Ball in der grünen Box?","Blue","Green","J","affirmation","match","speech","yes","HeadNod","male","speech-gesture","1500","1000","edge-chromium","60.93","Windows 10","22","female","right","Wed Oct 23 2024 20:57:39 GMT+0200 (Mitteleuropäische Sommerzeit)","1","43","0","1729713158175"
"837","j","SpeechGestureMatch","../RequiredFiles/videos/JaKopfJa_m_no_gesture.mp4","Ist der Ball in der blauen Box?","Green","Blue","J","affirmation","na","speech","yes","na","male","speech-gesture","1500","1000","edge-chromium","60.93","Windows 10","22","female","right","Wed Oct 23 2024 20:57:45 GMT+0200 (Mitteleuropäische Sommerzeit)","1","44","0","1729713158175"
"886","f","SpeechGestureMatch","../RequiredFiles/videos/NeinKopfJa_m.mp4","Ist der Ball in der blauen Box?","Blue","Green","J","negation","mismatch","speech","no","HeadNod","male","speech-gesture","1500","1000","edge-chromium","60.93","Windows 10","22","female","right","Wed Oct 23 2024 20:57:52 GMT+0200 (Mitteleuropäische Sommerzeit)","1","45","1","1729713158175"
