"rt","response","stim","video","question","box_colour_left","box_colour_right","correct_key","polarity","matching","modality","verbal","gesture","speaker","order","width","height","browser","vsync_rate","os","age","gender","handedness","date","blockNum","trialNum","error","vpNum"
"19234","j","SpeechGestureMatch","../RequiredFiles/videos/NeinKopfNein_m.mp4","Ist der Ball in der blauen Box?","Blue","Green","J","negation","match","speech","no","HeadShake","male","speech-gesture","1920","1080","firefox","61.92","Windows 10","21","male","right","Wed Oct 23 2024 17:44:57 GMT+0200 (Central European Summer Time)","1","1","0","1729701120447"
"1557","f","SpeechGestureMatch","../RequiredFiles/videos/NeinKopfNein_m.mp4","Ist der Ball in der blauen Box?","Green","Blue","F","negation","match","speech","no","HeadShake","male","speech-gesture","1920","1080","firefox","61.92","Windows 10","21","male","right","Wed Oct 23 2024 17:45:05 GMT+0200 (Central European Summer Time)","1","2","0","1729701120447"
"1052","j","SpeechGestureMatch","../RequiredFiles/videos/NeinKopfJa_m.mp4","Ist der Ball in der grünen Box?","Green","Blue","J","negation","mismatch","speech","no","HeadNod","male","speech-gesture","1920","1080","firefox","61.92","Windows 10","21","male","right","Wed Oct 23 2024 17:45:11 GMT+0200 (Central European Summer Time)","1","3","0","1729701120447"
"1193","f","SpeechGestureMatch","../RequiredFiles/videos/NeinKopfJa_m.mp4","Ist der Ball in der grünen Box?","Blue","Green","F","negation","mismatch","speech","no","HeadNod","male","speech-gesture","1920","1080","firefox","61.92","Windows 10","21","male","right","Wed Oct 23 2024 17:45:18 GMT+0200 (Central European Summer Time)","1","4","0","1729701120447"
"958","j","SpeechGestureMatch","../RequiredFiles/videos/NeinKopfJa_m.mp4","Ist der Ball in der blauen Box?","Blue","Green","J","negation","mismatch","speech","no","HeadNod","male","speech-gesture","1920","1080","firefox","61.92","Windows 10","21","male","right","Wed Oct 23 2024 17:45:24 GMT+0200 (Central European Summer Time)","1","5","0","1729701120447"
"1244","j","SpeechGestureMatch","../RequiredFiles/videos/NeinKopfJa_f.mp4","Ist der Ball in der grünen Box?","Green","Blue","J","negation","mismatch","speech","no","HeadNod","female","speech-gesture","1920","1080","firefox","61.92","Windows 10","21","male","right","Wed Oct 23 2024 17:45:31 GMT+0200 (Central European Summer Time)","1","6","0","1729701120447"
"1203","j","SpeechGestureMatch","../RequiredFiles/videos/JaKopfJa_m_no_gesture.mp4","Ist der Ball in der grünen Box?","Blue","Green","J","affirmation","na","speech","yes","na","male","speech-gesture","1920","1080","firefox","61.92","Windows 10","21","male","right","Wed Oct 23 2024 17:45:38 GMT+0200 (Central European Summer Time)","1","7","0","1729701120447"
"873","j","SpeechGestureMatch","../RequiredFiles/videos/JaKopfNein_f.mp4","Ist der Ball in der blauen Box?","Green","Blue","J","affirmation","mismatch","speech","yes","HeadShake","female","speech-gesture","1920","1080","firefox","61.92","Windows 10","21","male","right","Wed Oct 23 2024 17:45:44 GMT+0200 (Central European Summer Time)","1","8","0","1729701120447"
"833","f","SpeechGestureMatch","../RequiredFiles/videos/NeinKopfJa_m.mp4","Ist der Ball in der blauen Box?","Green","Blue","F","negation","mismatch","speech","no","HeadNod","male","speech-gesture","1920","1080","firefox","61.92","Windows 10","21","male","right","Wed Oct 23 2024 17:45:51 GMT+0200 (Central European Summer Time)","1","9","0","1729701120447"
"31153","j","SpeechGestureMatch","../RequiredFiles/videos/JaKopfNein_f.mp4","Ist der Ball in der grünen Box?","Blue","Green","J","affirmation","mismatch","speech","yes","HeadShake","female","speech-gesture","1920","1080","firefox","61.92","Windows 10","21","male","right","Wed Oct 23 2024 17:46:27 GMT+0200 (Central European Summer Time)","1","10","0","1729701120447"
"1841","f","SpeechGestureMatch","../RequiredFiles/videos/NeinKopfNein_f.mp4","Ist der Ball in der blauen Box?","Green","Blue","F","negation","match","speech","no","HeadShake","female","speech-gesture","1920","1080","firefox","61.92","Windows 10","21","male","right","Wed Oct 23 2024 17:46:35 GMT+0200 (Central European Summer Time)","1","11","0","1729701120447"
"1443","j","SpeechGestureMatch","../RequiredFiles/videos/JaKopfNein_m_no_gesture.mp4","Ist der Ball in der blauen Box?","Green","Blue","J","affirmation","na","speech","yes","na","male","speech-gesture","1920","1080","firefox","61.92","Windows 10","21","male","right","Wed Oct 23 2024 17:46:42 GMT+0200 (Central European Summer Time)","1","12","0","1729701120447"
"2543","j","SpeechGestureMatch","../RequiredFiles/videos/NeinKopfNein_f.mp4","Ist der Ball in der blauen Box?","Blue","Green","J","negation","match","speech","no","HeadShake","female","speech-gesture","1920","1080","firefox","61.92","Windows 10","21","male","right","Wed Oct 23 2024 17:46:50 GMT+0200 (Central European Summer Time)","1","13","0","1729701120447"
"1686","j","SpeechGestureMatch","../RequiredFiles/videos/NeinKopfNein_f.mp4","Ist der Ball in der grünen Box?","Green","Blue","J","negation","match","speech","no","HeadShake","female","speech-gesture","1920","1080","firefox","61.92","Windows 10","21","male","right","Wed Oct 23 2024 17:46:57 GMT+0200 (Central European Summer Time)","1","14","0","1729701120447"
"1119","f","SpeechGestureMatch","../RequiredFiles/videos/NeinKopfNein_f_no_gesture.mp4","Ist der Ball in der blauen Box?","Green","Blue","F","negation","na","speech","no","na","female","speech-gesture","1920","1080","firefox","61.92","Windows 10","21","male","right","Wed Oct 23 2024 17:47:04 GMT+0200 (Central European Summer Time)","1","15","0","1729701120447"
"6173","j","SpeechGestureMatch","../RequiredFiles/videos/NeinKopfJa_f_no_gesture.mp4","Ist der Ball in der grünen Box?","Green","Blue","J","negation","na","speech","no","na","female","speech-gesture","1920","1080","firefox","61.92","Windows 10","21","male","right","Wed Oct 23 2024 17:47:15 GMT+0200 (Central European Summer Time)","1","16","0","1729701120447"
"1418","f","SpeechGestureMatch","../RequiredFiles/videos/JaKopfJa_m.mp4","Ist der Ball in der blauen Box?","Blue","Green","F","affirmation","match","speech","yes","HeadNod","male","speech-gesture","1920","1080","firefox","61.92","Windows 10","21","male","right","Wed Oct 23 2024 17:47:22 GMT+0200 (Central European Summer Time)","1","17","0","1729701120447"
"1316","j","SpeechGestureMatch","../RequiredFiles/videos/NeinKopfNein_f_no_gesture.mp4","Ist der Ball in der blauen Box?","Blue","Green","J","negation","na","speech","no","na","female","speech-gesture","1920","1080","firefox","61.92","Windows 10","21","male","right","Wed Oct 23 2024 17:47:29 GMT+0200 (Central European Summer Time)","1","18","0","1729701120447"
"7218","f","SpeechGestureMatch","../RequiredFiles/videos/JaKopfNein_f_no_gesture.mp4","Ist der Ball in der grünen Box?","Green","Blue","F","affirmation","na","speech","yes","na","female","speech-gesture","1920","1080","firefox","61.92","Windows 10","21","male","right","Wed Oct 23 2024 17:47:42 GMT+0200 (Central European Summer Time)","1","19","0","1729701120447"
